person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_encoded,log_person_age,log_income
28,52500,2.0,A,8000,7.51,False,0.15,False,6,False,True,False,False,False,True,False,0,3.332204510175204,10.868587496017359
29,60000,0.0,B,2400,10.75,False,0.04,False,9,False,False,True,False,False,False,False,1,3.367295829986474,11.002116507732017
27,60000,11.0,C,4000,13.98,False,0.07,True,7,True,False,False,False,False,False,True,2,3.295836866004329,11.002116507732017
31,60000,15.0,B,5100,10.75,False,0.09,False,8,False,False,False,False,False,False,False,1,3.4339872044851463,11.002116507732017
29,60000,3.0,A,7200,7.88,False,0.12,False,7,False,False,False,False,False,True,False,0,3.367295829986474,11.002116507732017
33,53040,3.0,B,8000,9.88,False,0.15,False,10,False,True,False,False,True,False,False,1,3.4965075614664802,10.87882047837734
27,60000,2.0,B,10000,10.38,False,0.17,False,6,True,False,False,False,False,False,True,1,3.295836866004329,11.002116507732017
28,54000,5.0,C,8000,15.23,False,0.15,False,9,False,True,False,False,False,False,False,2,3.332204510175204,10.896757843893464
27,54000,4.0,C,8000,13.8,False,0.15,True,5,False,True,False,False,True,False,False,2,3.295836866004329,10.896757843893464
32,48000,1.0,D,8000,14.42,True,0.17,True,8,False,True,False,True,False,False,False,3,3.4657359027997265,10.778977123006351
27,54590,9.0,B,8000,11.49,False,0.15,False,6,False,True,False,False,False,False,True,1,3.295836866004329,10.907624312981353
30,54000,4.0,D,12000,15.58,True,0.22,False,5,False,False,False,False,False,False,False,3,3.4011973816621555,10.896757843893464
30,54996,4.0,A,8000,5.79,False,0.15,False,10,False,True,False,False,False,False,False,0,3.4011973816621555,10.915033917272405
31,60000,16.0,A,8800,7.51,False,0.15,False,9,False,False,False,False,False,False,True,0,3.4339872044851463,11.002116507732017
28,60000,4.0,A,9600,7.51,False,0.16,False,10,False,False,False,False,True,False,False,0,3.332204510175204,11.002116507732017
32,55000,4.0,C,8000,13.48,False,0.15,False,8,False,True,False,True,False,False,False,2,3.4657359027997265,10.915106645867503
29,60000,13.0,C,9600,14.35,False,0.16,True,6,True,False,False,False,True,False,False,2,3.367295829986474,11.002116507732017
32,55000,0.0,B,8000,10.0,False,0.15,False,9,False,True,False,False,False,True,False,1,3.4657359027997265,10.915106645867503
27,55000,11.0,A,8000,7.29,False,0.15,False,9,False,True,False,True,False,False,False,0,3.295836866004329,10.915106645867503
29,60000,13.0,A,13500,7.51,False,0.23,False,7,False,False,False,False,False,True,False,0,3.367295829986474,11.002116507732017
27,60000,4.0,A,8000,7.88,False,0.13,False,8,False,False,False,False,False,False,True,0,3.295836866004329,11.002116507732017
27,60000,2.0,B,15000,11.86,False,0.25,False,8,False,False,False,True,False,False,False,1,3.295836866004329,11.002116507732017
28,60000,7.0,A,12000,7.51,False,0.2,False,5,True,False,False,False,True,False,False,0,3.332204510175204,11.002116507732017
32,60000,11.0,B,15000,11.86,False,0.25,False,6,False,False,True,False,False,False,False,1,3.4657359027997265,11.002116507732017
27,55000,11.0,B,8000,11.83,False,0.15,False,9,False,True,False,False,True,False,False,1,3.295836866004329,10.915106645867503
30,60000,7.0,D,6000,14.84,False,0.1,True,6,True,False,False,False,False,False,True,3,3.4011973816621555,11.002116507732017
28,54000,13.0,E,6500,16.45,True,0.12,True,6,True,False,False,False,False,False,False,4,3.332204510175204,10.896757843893464
34,60000,6.0,C,2500,14.72,False,0.04,False,5,False,False,False,False,True,False,False,2,3.5263605246161616,11.002116507732017
31,55000,5.0,C,8000,13.16,False,0.15,False,5,False,True,False,False,True,False,False,2,3.4339872044851463,10.915106645867503
31,50000,13.0,D,8000,14.09,True,0.16,True,8,False,True,False,False,False,False,False,3,3.4339872044851463,10.819798284210286
32,56004,9.0,A,8000,7.66,False,0.14,False,5,False,True,False,False,False,False,False,0,3.4657359027997265,10.93319625144584
27,56400,4.0,D,8000,16.77,False,0.14,True,10,False,True,False,False,False,True,False,3,3.295836866004329,10.94024216782542
27,56888,8.0,D,8000,16.29,False,0.14,False,5,False,True,False,True,False,False,False,3,3.295836866004329,10.948857279808518
33,60000,4.789686296787225,C,10000,13.98,False,0.17,False,7,True,False,False,False,False,False,True,2,3.4965075614664802,11.002116507732017
28,60000,4.0,A,8000,7.88,False,0.13,False,5,False,False,False,False,False,False,False,0,3.332204510175204,11.002116507732017
30,60000,13.0,A,12250,7.51,False,0.2,False,6,False,False,False,False,False,False,True,0,3.4011973816621555,11.002116507732017
35,60000,0.0,B,12000,10.75,False,0.2,False,8,False,False,False,False,True,False,False,1,3.5553480614894135,11.002116507732017
34,57996,3.0,B,8000,11.12,False,0.14,False,8,False,True,False,False,False,True,False,1,3.5263605246161616,10.968146564052885
27,60000,3.0,E,5000,16.45,False,0.08,False,6,False,False,False,False,False,True,False,4,3.295836866004329,11.002116507732017
27,58000,1.0,B,8000,11.36,False,0.14,False,7,False,True,False,False,False,False,True,1,3.295836866004329,10.968215530759236
27,60000,9.0,A,5000,7.88,False,0.08,False,5,False,False,False,False,False,True,False,0,3.295836866004329,11.002116507732017
33,54000,3.0,F,16000,18.67,True,0.3,True,10,False,False,True,False,False,False,False,5,3.4965075614664802,10.896757843893464
29,60000,3.0,B,8000,12.42,False,0.13,False,7,False,True,False,False,False,False,False,1,3.367295829986474,11.002116507732017
28,60000,4.789686296787225,B,3500,10.25,False,0.06,False,10,False,False,False,False,False,True,False,1,3.332204510175204,11.002116507732017
27,60000,3.0,C,5000,12.73,False,0.08,True,8,False,False,True,False,False,False,False,2,3.295836866004329,11.002116507732017
30,60000,8.0,C,7400,13.11,False,0.12,True,5,False,False,False,False,False,True,False,2,3.4011973816621555,11.002116507732017
30,60000,0.0,A,8000,7.66,False,0.13,False,6,False,True,False,True,False,False,False,0,3.4011973816621555,11.002116507732017
35,60000,3.0,A,8000,5.79,False,0.13,False,10,False,True,False,True,False,False,False,0,3.5553480614894135,11.002116507732017
35,60000,12.0,C,25000,12.73,False,0.42,False,8,False,False,False,False,False,False,False,2,3.5553480614894135,11.002116507732017
33,60000,7.0,A,7000,7.14,False,0.12,False,10,False,False,False,False,False,False,True,0,3.4965075614664802,11.002116507732017
29,60000,4.0,B,8000,11.14,False,0.13,False,5,False,True,False,False,False,False,True,1,3.367295829986474,11.002116507732017
35,60000,1.0,D,5000,15.7,False,0.08,False,9,True,False,False,False,False,True,False,3,3.5553480614894135,11.002116507732017
33,60000,2.0,B,8000,12.53,False,0.13,False,6,False,True,False,False,False,True,False,1,3.4965075614664802,11.002116507732017
28,60000,5.0,B,6000,10.99,False,0.1,False,6,False,False,False,False,True,False,False,1,3.332204510175204,11.002116507732017
32,60000,15.0,A,6000,7.14,False,0.1,False,9,False,False,False,False,False,False,False,0,3.4657359027997265,11.002116507732017
35,45000,4.0,C,5200,13.06,False,0.12,True,10,False,True,False,False,False,True,False,2,3.5553480614894135,10.714439990727769
28,50500,3.0,C,5200,12.53,False,0.1,True,8,False,True,False,False,False,True,False,2,3.332204510175204,10.829748417047593
34,60000,4.0,B,10000,9.88,False,0.17,False,8,False,False,False,False,False,True,False,1,3.5263605246161616,11.002116507732017
29,54000,1.0,G,25000,20.16,True,0.46,True,8,False,False,False,False,False,True,False,6,3.367295829986474,10.896757843893464
33,60000,1.0,D,17000,16.07,False,0.28,True,5,False,False,False,False,False,False,True,3,3.4965075614664802,11.002116507732017
34,60000,8.0,B,10000,11.36,False,0.17,False,7,False,False,False,False,False,True,False,1,3.5263605246161616,11.002116507732017
29,75000,3.0,B,5200,10.75,False,0.07,False,8,False,True,False,True,False,False,False,1,3.367295829986474,11.225256725762893
28,25000,0.0,F,5175,18.43,True,0.21,True,6,False,True,False,True,False,False,False,5,3.332204510175204,10.12667110305036
29,60000,13.0,A,1000,6.76,False,0.02,False,8,True,False,False,False,False,False,True,0,3.367295829986474,11.002116507732017
35,60000,12.0,C,12000,13.11,False,0.2,False,9,False,False,False,False,False,False,False,2,3.5553480614894135,11.002116507732017
28,60000,5.0,B,20000,10.99,False,0.33,False,5,True,False,False,False,True,False,False,1,3.332204510175204,11.002116507732017
30,60000,4.789686296787225,C,6000,12.73,False,0.1,True,6,False,False,False,False,False,False,False,2,3.4011973816621555,11.002116507732017
35,40000,6.0,C,5100,13.72,False,0.13,True,5,False,True,False,False,False,False,False,2,3.5553480614894135,10.596659732783579
27,60000,3.0,B,10000,12.53,False,0.17,False,10,False,False,False,True,False,False,False,1,3.295836866004329,11.002116507732017
27,60000,3.0,B,6000,11.48,False,0.1,False,8,False,False,False,False,False,True,False,1,3.295836866004329,11.002116507732017
29,47133,5.0,B,5100,11.86,False,0.11,False,7,False,True,False,False,False,False,False,1,3.367295829986474,10.760749887948041
27,52000,0.0,B,5100,10.37,False,0.1,False,9,False,True,False,True,False,False,False,1,3.295836866004329,10.859018228147887
31,61150,0.0,B,5100,11.49,False,0.08,False,8,False,True,False,False,False,False,False,1,3.4339872044851463,11.021101494211369
31,20000,7.0,C,5075,12.54,False,0.25,True,10,False,True,False,False,False,False,False,2,3.4339872044851463,9.90353755128617
32,60000,4.0,B,13250,11.83,False,0.22,False,10,False,False,False,False,False,True,False,1,3.4657359027997265,11.002116507732017
30,60000,0.0,A,6000,8.94,False,0.1,False,8,False,False,False,True,False,False,False,0,3.4011973816621555,11.002116507732017
31,60000,0.0,B,24250,12.18,False,0.4,False,7,True,False,True,False,False,False,False,1,3.4339872044851463,11.002116507732017
29,60000,0.0,D,16000,16.0,False,0.27,True,8,True,False,False,True,False,False,False,3,3.367295829986474,11.002116507732017
29,60000,7.0,C,15000,12.87,False,0.25,False,5,False,False,False,False,False,False,False,2,3.367295829986474,11.002116507732017
29,50000,4.0,C,5050,12.73,False,0.1,False,5,False,True,False,False,False,False,False,2,3.367295829986474,10.819798284210286
29,60000,0.0,B,20000,12.53,False,0.33,False,7,False,False,False,True,False,False,False,1,3.367295829986474,11.002116507732017
34,14000,3.0,C,5000,13.35,True,0.36,False,10,False,True,False,False,False,True,False,2,3.5263605246161616,9.546884034617925
29,14573,6.0,B,5000,12.18,True,0.34,False,5,False,True,False,True,False,False,False,1,3.367295829986474,9.586994398230228
31,15000,4.789686296787225,A,5000,7.49,True,0.33,False,10,False,True,True,False,False,False,False,0,3.4339872044851463,9.61587214452889
35,60000,9.0,B,24000,12.53,False,0.4,False,9,True,False,False,False,False,True,False,1,3.5553480614894135,11.002116507732017
29,54000,8.0,D,14800,15.31,True,0.27,True,10,False,False,False,False,True,False,False,3,3.367295829986474,10.896757843893464
28,15000,1.0,A,5000,7.4,True,0.33,False,9,False,True,False,False,False,True,False,0,3.332204510175204,9.61587214452889
28,60000,12.0,A,15000,8.94,False,0.25,False,9,False,False,False,False,True,False,False,0,3.332204510175204,11.002116507732017
32,15600,4.0,A,5000,5.42,True,0.32,False,5,False,True,False,True,False,False,False,0,3.4657359027997265,9.65509029374725
28,15600,4.0,B,5000,10.37,True,0.32,False,9,False,True,False,True,False,False,False,1,3.332204510175204,9.65509029374725
28,16000,2.0,E,5000,16.45,True,0.31,True,7,False,True,False,False,False,False,False,4,3.332204510175204,9.680406499268875
29,60000,8.0,D,16000,14.96,False,0.27,True,6,False,False,False,True,False,False,False,3,3.367295829986474,11.002116507732017
35,60000,11.0,D,25000,15.31,False,0.42,False,6,False,False,True,False,False,False,False,3,3.5553480614894135,11.002116507732017
29,16800,4.0,A,5000,6.92,True,0.3,False,10,False,True,False,True,False,False,False,0,3.367295829986474,9.729193687429403
32,16800,0.0,A,5000,7.29,True,0.3,False,9,False,True,False,False,False,True,False,0,3.4657359027997265,9.729193687429403
30,60000,6.0,D,15000,15.31,False,0.25,True,9,False,False,True,False,False,False,False,3,3.4011973816621555,11.002116507732017
32,16800,0.0,C,5000,14.35,True,0.3,True,7,False,True,False,False,False,True,False,2,3.4657359027997265,9.729193687429403
27,60000,5.0,A,6000,8.94,False,0.1,False,10,False,False,False,False,True,False,False,0,3.295836866004329,11.002116507732017
29,17676,3.0,C,5000,13.11,True,0.28,True,10,False,True,True,False,False,False,False,2,3.367295829986474,9.780019638535883
28,18600,4.0,D,5000,15.31,True,0.27,True,9,False,True,False,False,True,False,False,3,3.332204510175204,9.83097062169695
29,54000,7.0,F,14800,18.53,True,0.27,True,8,False,False,False,False,True,False,False,5,3.367295829986474,10.896757843893464
34,60000,5.0,C,7000,12.53,False,0.12,True,10,False,False,True,False,False,False,False,2,3.5263605246161616,11.002116507732017
34,19200,18.0,A,5000,6.99,True,0.26,False,7,False,True,False,False,False,False,True,0,3.5263605246161616,9.862717639992917
32,19200,0.0,B,5000,9.99,True,0.26,False,9,False,True,True,False,False,False,False,1,3.4657359027997265,9.862717639992917
27,19200,2.0,B,5000,12.53,True,0.26,False,7,False,True,False,False,False,True,False,1,3.295836866004329,9.862717639992917
27,60000,2.0,B,4800,11.89,False,0.08,False,7,False,False,False,False,True,False,False,1,3.295836866004329,11.002116507732017
28,20000,4.0,B,5000,10.65,False,0.25,False,8,False,True,False,False,False,True,False,1,3.332204510175204,9.90353755128617
34,20000,5.0,A,5000,8.9,False,0.25,False,5,False,True,False,False,True,False,False,0,3.5263605246161616,9.90353755128617
31,20000,0.0,C,5000,13.8,False,0.25,False,5,False,True,False,False,True,False,False,2,3.4339872044851463,9.90353755128617
34,20000,0.0,F,5000,18.43,True,0.25,False,9,False,True,False,False,True,False,False,5,3.5263605246161616,9.90353755128617
31,60000,3.0,A,3600,7.68,False,0.06,False,9,False,False,False,False,False,False,True,0,3.4339872044851463,11.002116507732017
30,20000,2.0,A,5000,8.59,False,0.25,False,5,False,True,False,False,False,True,False,0,3.4011973816621555,9.90353755128617
34,60000,6.0,E,10500,15.68,False,0.17,False,10,False,False,True,False,False,False,False,4,3.5263605246161616,11.002116507732017
29,60000,13.0,B,6400,11.89,False,0.11,False,8,False,False,False,False,False,False,False,1,3.367295829986474,11.002116507732017
30,54000,3.0,D,15250,14.42,True,0.28,True,8,False,False,False,False,True,False,False,3,3.4011973816621555,10.896757843893464
30,20520,0.0,B,5000,9.99,False,0.24,False,5,False,True,False,False,False,False,False,1,3.4011973816621555,9.929204031040765
31,20743,0.0,A,5000,7.51,False,0.24,False,5,False,True,False,False,True,False,False,0,3.4339872044851463,9.9400123272185
30,21000,0.0,C,5000,13.49,False,0.24,True,7,False,True,True,False,False,False,False,2,3.4011973816621555,9.952325334619427
31,54000,5.0,F,19400,18.53,True,0.36,False,10,False,False,False,False,True,False,False,5,3.4339872044851463,10.896757843893464
30,21600,4.0,B,5000,11.71,False,0.23,False,7,False,True,False,False,False,False,True,1,3.4011973816621555,9.980494888896912
27,60000,0.0,D,7500,15.37,False,0.13,True,5,True,False,False,False,True,False,False,3,3.295836866004329,11.002116507732017
31,60000,15.0,A,10000,9.63,False,0.17,False,8,False,False,False,False,False,False,False,0,3.4339872044851463,11.002116507732017
34,60000,4.0,C,14000,12.84,False,0.23,False,5,False,False,True,False,False,False,False,2,3.5263605246161616,11.002116507732017
33,22000,4.0,B,5000,12.42,False,0.23,False,6,False,True,True,False,False,False,False,1,3.4965075614664802,9.99884318585288
28,60000,0.0,C,16000,12.72,False,0.27,False,7,True,False,False,False,False,True,False,2,3.332204510175204,11.002116507732017
29,60000,0.0,E,10000,15.25,False,0.17,True,5,False,False,False,False,False,True,False,4,3.367295829986474,11.002116507732017
30,60000,14.0,B,4500,10.83,False,0.07,False,10,False,False,True,False,False,False,False,1,3.4011973816621555,11.002116507732017
30,54000,8.0,G,24000,18.72,True,0.44,False,8,False,False,False,True,False,False,False,6,3.4011973816621555,10.896757843893464
29,60000,8.0,B,8000,10.51,False,0.13,False,8,False,False,False,False,False,True,False,1,3.367295829986474,11.002116507732017
29,23000,2.0,B,5000,10.99,False,0.22,False,7,False,True,False,False,True,False,False,1,3.367295829986474,10.043292972227004
33,23400,13.0,B,5000,12.69,False,0.21,False,10,False,True,False,False,False,False,True,1,3.4965075614664802,10.060534035475412
33,60000,2.0,B,2500,10.83,False,0.04,False,8,False,False,True,False,False,False,False,1,3.4965075614664802,11.002116507732017
33,24000,10.0,B,5000,10.65,False,0.21,False,7,False,True,False,False,False,False,False,1,3.4965075614664802,10.085850775128717
31,24000,0.0,B,5000,10.99,True,0.21,False,6,False,True,False,False,False,False,False,1,3.4339872044851463,10.085850775128717
32,60000,11.0,C,7500,11.03,False,0.13,True,10,False,False,False,False,False,True,False,2,3.4657359027997265,11.002116507732017
31,60000,4.0,B,9600,10.08,False,0.16,False,8,False,False,False,True,False,False,False,1,3.4339872044851463,11.002116507732017
30,24000,0.0,B,5000,10.59,False,0.21,False,6,False,True,False,False,False,False,False,1,3.4011973816621555,10.085850775128717
29,24000,6.0,B,5000,10.74,False,0.21,False,10,False,True,False,False,False,True,False,1,3.367295829986474,10.085850775128717
30,24000,14.0,B,5000,11.11,True,0.21,False,9,False,True,True,False,False,False,False,1,3.4011973816621555,10.085850775128717
33,60000,8.0,C,8350,11.34,False,0.14,True,7,True,False,True,False,False,False,False,2,3.4965075614664802,11.002116507732017
27,60000,0.0,A,10000,8.63,False,0.17,False,5,False,False,False,False,False,True,False,0,3.295836866004329,11.002116507732017
29,24000,1.0,A,5000,6.92,False,0.21,False,10,False,True,False,False,True,False,False,0,3.367295829986474,10.085850775128717
27,60000,11.0,D,18000,13.24,False,0.3,True,7,True,False,False,False,False,False,False,3,3.295836866004329,11.002116507732017
30,24000,6.0,D,5000,15.31,True,0.21,True,8,False,True,False,False,True,False,False,3,3.4011973816621555,10.085850775128717
27,60000,4.0,B,10425,9.45,False,0.17,False,8,True,False,False,False,True,False,False,1,3.295836866004329,11.002116507732017
27,60000,0.0,A,7000,7.43,False,0.12,False,9,False,False,False,False,False,False,False,0,3.295836866004329,11.002116507732017
28,24000,0.0,B,5000,11.86,False,0.21,False,5,False,True,False,False,False,False,False,1,3.332204510175204,10.085850775128717
27,24000,2.0,C,5000,14.72,False,0.21,False,10,False,True,False,False,False,False,True,2,3.295836866004329,10.085850775128717
31,24000,0.0,A,5000,7.51,False,0.21,False,8,False,True,True,False,False,False,False,0,3.4339872044851463,10.085850775128717
29,60096,3.0,A,3000,7.66,False,0.05,False,10,False,False,True,False,False,False,False,0,3.367295829986474,11.003715202472089
34,60100,6.0,A,1500,6.03,False,0.02,False,6,False,False,True,False,False,False,False,0,3.5263605246161616,11.003781759319981
30,24414,0.0,A,5000,6.91,False,0.2,False,5,False,True,False,False,True,False,False,0,3.4011973816621555,10.10295297649576
33,24720,5.0,A,5000,7.49,False,0.2,False,5,False,True,False,False,False,False,False,0,3.4965075614664802,10.115408363827857
31,24996,0.0,C,5000,12.99,True,0.2,False,8,False,True,False,False,False,False,False,2,3.4339872044851463,10.126511096649761
35,24996,0.0,A,5000,8.49,False,0.2,False,6,False,True,False,False,False,False,True,0,3.5553480614894135,10.126511096649761
31,60380,10.0,B,6000,11.48,False,0.1,False,10,False,False,False,False,False,True,False,1,3.4339872044851463,11.008429764899107
30,25000,2.0,B,5000,9.91,True,0.2,False,7,False,True,False,True,False,False,False,1,3.4011973816621555,10.12667110305036
28,25000,1.0,A,5000,7.51,False,0.2,False,7,False,True,True,False,False,False,False,0,3.332204510175204,10.12667110305036
27,25000,2.0,B,5000,9.62,False,0.2,False,7,False,True,False,False,False,True,False,1,3.295836866004329,10.12667110305036
28,60589,1.0,B,2650,9.88,False,0.04,False,10,False,False,False,True,False,False,False,1,3.332204510175204,11.011885141939034
28,54600,13.0,B,20000,11.89,True,0.37,False,5,False,False,True,False,False,False,False,1,3.332204510175204,10.907807476583594
30,60600,1.0,A,3000,7.12,False,0.05,False,6,False,False,True,False,False,False,False,0,3.4011973816621555,11.01206667357142
29,25000,3.0,B,5000,10.95,False,0.2,False,10,False,True,False,False,True,False,False,1,3.367295829986474,10.12667110305036
32,25200,0.0,A,5000,7.91,False,0.2,False,5,False,True,False,False,False,True,False,0,3.4657359027997265,10.134638955251866
34,25480,6.0,D,5000,12.8,True,0.2,False,5,False,True,False,False,True,False,False,3,3.5263605246161616,10.145688355383795
32,25591,4.0,B,5000,10.65,False,0.2,False,9,False,True,False,False,False,False,True,1,3.4657359027997265,10.150035081629355
28,26000,2.0,A,5000,7.9,False,0.19,False,6,False,True,False,False,False,False,False,0,3.332204510175204,10.165890277802454
28,26000,9.0,B,5000,11.71,False,0.19,False,7,False,True,False,False,True,False,False,1,3.332204510175204,10.165890277802454
28,60996,11.0,E,24250,16.4,False,0.4,False,8,False,False,False,False,False,True,False,4,3.332204510175204,11.018579961618187
28,54996,8.0,B,16750,10.38,True,0.3,False,9,False,False,True,False,False,False,False,1,3.332204510175204,10.915033917272405
33,26100,16.0,B,5000,10.75,False,0.19,False,6,False,True,False,False,False,True,False,1,3.4965075614664802,10.169728906753061
28,26400,7.0,C,5000,13.11,True,0.19,True,6,False,True,False,False,False,True,False,2,3.332204510175204,10.181157167204903
28,26496,2.0,D,5000,14.83,True,0.19,True,10,False,True,False,False,True,False,False,3,3.332204510175204,10.184786798018687
28,61000,12.0,A,12000,6.03,False,0.2,False,7,False,False,False,False,False,True,False,0,3.332204510175204,11.0186455364637
30,61000,2.0,A,4000,7.9,False,0.07,False,7,False,False,False,False,False,False,False,0,3.4011973816621555,11.0186455364637
32,61000,3.0,A,2000,7.9,False,0.03,False,7,False,False,False,False,False,True,False,0,3.4657359027997265,11.0186455364637
27,27000,1.0,A,5000,7.88,False,0.19,False,8,False,True,False,False,False,False,False,0,3.295836866004329,10.203629181337648
29,27000,8.0,A,5000,6.76,False,0.19,False,9,False,True,False,False,False,True,False,0,3.367295829986474,10.203629181337648
34,61000,7.0,A,5000,5.42,False,0.08,False,6,True,False,False,False,False,False,True,0,3.5263605246161616,11.0186455364637
32,55000,14.0,B,16000,10.59,True,0.29,False,7,False,False,False,True,False,False,False,1,3.4657359027997265,10.915106645867503
28,61000,12.0,B,12000,9.99,False,0.2,False,5,False,False,False,False,False,True,False,1,3.332204510175204,11.0186455364637
27,61000,6.0,A,1050,8.49,False,0.02,False,9,False,False,False,False,False,False,False,0,3.295836866004329,11.0186455364637
27,61000,11.0,B,1200,10.37,False,0.02,False,5,False,False,False,False,True,False,False,1,3.295836866004329,11.0186455364637
30,27396,0.0,C,5000,13.48,False,0.18,False,5,False,True,False,False,True,False,False,2,3.4011973816621555,10.218188797330702
29,27911,1.0,E,5000,17.51,True,0.18,False,7,False,True,False,False,True,False,False,4,3.367295829986474,10.23681198286661
29,56000,0.0,D,8000,15.31,True,0.14,True,5,False,True,False,False,False,True,False,3,3.367295829986474,10.933124826700707
32,62000,1.0,B,8000,9.99,False,0.13,False,5,False,True,False,True,False,False,False,1,3.4657359027997265,11.034905792929415
30,61000,4.0,A,4500,6.54,False,0.07,False,6,False,False,False,False,False,True,False,0,3.4011973816621555,11.0186455364637
35,61000,0.0,A,6000,6.54,False,0.1,False,7,False,False,False,False,False,False,False,0,3.5553480614894135,11.0186455364637
29,61000,9.0,A,9000,7.88,False,0.15,False,7,False,False,False,False,False,True,False,0,3.367295829986474,11.0186455364637
29,55000,0.0,C,5000,12.73,True,0.09,True,7,False,False,False,False,False,False,True,2,3.367295829986474,10.915106645867503
33,62000,4.0,B,8000,11.48,False,0.13,False,7,False,True,False,False,False,False,True,1,3.4965075614664802,11.034905792929415
29,62400,3.0,A,8000,6.62,False,0.13,False,8,False,True,False,True,False,False,False,0,3.367295829986474,11.041336579870135
28,63000,10.0,D,8000,16.29,False,0.13,False,7,False,True,False,False,False,False,True,3,3.332204510175204,11.050905878263567
27,63000,2.0,A,8000,7.51,False,0.13,False,6,False,True,False,True,False,False,False,0,3.295836866004329,11.050905878263567
28,61104,2.0,A,4400,8.9,False,0.07,False,8,False,False,False,True,False,False,False,0,3.332204510175204,11.020348974872102
31,64000,9.0,C,8000,14.22,False,0.13,True,9,False,True,False,True,False,False,False,2,3.4339872044851463,11.06665398721974
31,61104,3.0,B,15000,9.25,False,0.25,False,10,False,False,False,True,False,False,False,1,3.4339872044851463,11.020348974872102
27,64800,3.0,C,8000,13.49,False,0.12,False,10,False,True,False,False,False,False,True,2,3.295836866004329,11.079076314320059
30,65000,2.0,A,8000,7.51,False,0.12,False,5,False,True,False,False,True,False,False,0,3.4011973816621555,11.082157933374816
29,61200,4.789686296787225,A,17000,6.03,False,0.28,False,10,False,False,False,True,False,False,False,0,3.367295829986474,11.021918808236205
30,61200,4.789686296787225,A,8000,6.62,False,0.13,False,8,False,False,True,False,False,False,False,0,3.4011973816621555,11.021918808236205
31,65000,2.0,A,8000,6.99,False,0.12,False,9,False,True,False,False,True,False,False,0,3.4339872044851463,11.082157933374816
32,61200,4.789686296787225,A,15000,6.99,False,0.25,False,10,False,False,False,True,False,False,False,0,3.4657359027997265,11.021918808236205
27,61200,5.0,B,4500,11.86,False,0.07,False,7,False,False,False,False,True,False,False,1,3.295836866004329,11.021918808236205
27,65000,11.0,B,8000,10.37,False,0.12,False,6,False,True,True,False,False,False,False,1,3.295836866004329,11.082157933374816
27,61200,4.789686296787225,B,5700,11.12,False,0.09,False,6,False,False,False,True,False,False,False,1,3.295836866004329,11.021918808236205
29,61240,4.0,D,7000,15.31,False,0.11,True,7,False,False,False,False,False,False,True,3,3.367295829986474,11.022572178834904
32,59000,1.0,D,8000,14.96,True,0.14,True,10,False,True,False,False,False,True,False,3,3.4657359027997265,10.985309671896763
32,59004,0.0,D,8000,16.49,True,0.14,True,8,False,True,False,False,True,False,False,3,3.4657359027997265,10.98537746505985
31,61400,15.0,B,15000,10.25,False,0.24,False,10,False,False,False,False,False,True,False,1,3.4339872044851463,11.02518140064756
27,61400,3.0,C,10000,13.48,False,0.16,True,9,False,False,False,False,False,True,False,2,3.295836866004329,11.02518140064756
28,61425,2.0,A,9000,5.99,False,0.15,False,7,True,False,False,False,False,False,True,0,3.332204510175204,11.025588477273143
35,61440,7.0,A,3500,7.9,False,0.06,False,9,False,False,False,True,False,False,False,0,3.5553480614894135,11.025832643730768
29,55476,1.0,D,10000,15.33,True,0.18,True,8,False,False,False,False,True,False,False,3,3.367295829986474,10.923723799426726
34,61476,12.0,A,9200,7.74,False,0.15,False,7,False,False,False,True,False,False,False,0,3.5263605246161616,11.026418400105413
27,66000,2.0,C,8000,14.79,False,0.12,True,7,False,True,True,False,False,False,False,2,3.295836866004329,11.097425172408931
32,66000,1.0,A,8000,7.29,False,0.12,False,10,False,True,False,True,False,False,False,0,3.4657359027997265,11.097425172408931
27,67200,0.0,A,8000,6.03,False,0.12,False,5,False,True,False,False,False,True,False,0,3.295836866004329,11.1154434073529
27,61500,3.0,B,6000,10.99,False,0.1,False,7,False,False,False,True,False,False,False,1,3.295836866004329,11.026808713825016
27,68120,6.0,B,8000,10.0,False,0.12,False,5,False,True,True,False,False,False,False,1,3.295836866004329,11.129040814645387
27,68500,4.0,A,8000,6.62,False,0.12,False,10,False,True,False,True,False,False,False,0,3.295836866004329,11.134603622683905
32,61572,0.0,C,15000,13.57,False,0.24,False,7,False,False,False,False,False,False,True,2,3.4657359027997265,11.027978741746653
33,68500,6.0,B,8000,10.62,False,0.12,False,6,False,True,False,True,False,False,False,1,3.4965075614664802,11.134603622683905
32,63000,9.0,B,8000,10.74,True,0.13,False,5,False,True,False,False,False,False,False,1,3.4657359027997265,11.050905878263567
30,61800,6.0,B,20000,11.36,False,0.32,False,8,False,False,False,False,False,False,False,1,3.4011973816621555,11.031674824544641
28,61838,12.0,A,10675,7.49,False,0.17,False,7,False,False,True,False,False,False,False,0,3.332204510175204,11.032289512367296
